document_id,views,depth,full_reads_percent
620513a59a79477717be878dQznsfz_XS4-Bh90mTEOIhg,1,1,1
620147389a79471d6373eb9f2y4ojOz-TyCbJ-e2huBtdQ,1,1,1
6267ff9d9a794719d4935859rKloFImMREy9pxyk_vFa5Q,1,1,1
620e44749a79470322b1307aMUijl-RBRHaDj4y0DVixSQ,1,1,1
62628d599a7947fea6ec7ce55s33NANTRIeXXu_s-veRLA,1,1,1
627198409a7947ce37ece4c2fMbYtWQRSIKvfSn3gM6cOQ,1,1,1
628580db9a7947a26f6320daT2eZP5L_Sq2tJ6m3_Ukz-w,1,1,1
621145749a7947064b5ca3ec-l9J4WJvR_yZAqzrmo_sKA,1,1,1
62768c899a7947e2d945e505xAqeFyMQTsSVYLll7r-Udg,1,1,1
627cb5e09a7947ed29640fcchRrgv6yKReqtss8ifepg1A,1,1,1
620e18459a794770b70ca6bemsy0hEUEQjiMjU8v5hshAw,1,1,1
628ac3b09a79479663a46650aNJS_p5fSmWKJu6RPmv5gQ,1,1,1
625a4a9a9a7947717e899156Tjz_oNpgSpmlRAGR3XPhjw,1,1,1
6238a1f79a79477cd2a389f5uGUFjmCvQj6moMwtNlJodA,1,1,1
6204cf149a7947514165a29dxMxkWattR_ewhI94MWFjLg,1,1,1
620ccb2e9a7947f0fa6e07bdaEYWzzksRReBqu3XSIQvjw,1,1,1
620ed2359a794740562a1844Tf4GDmWaR0y-KrGcFO8ceg,1,1,1
6276bb7a9a7947eeea4ec879hVLJuN_KTqypSEv603PYYw,1,1,1
620943de9a79472c7e162512ilF9R0nXSVGClYyDvXaL6Q,1,1,1
625421fb9a7947cbcd8e1a54_ljlFqplScicftrJxlClGw,1,1,1
6203a1289a7947ed775bb4e7krnSNspoTWitleJ2YYqP7Q,1,1,1
620a02319a79475ca5f7b29cOkvhuLt_R42LycJcXptudw,1,1,1
6244d2d39a794794f7416988-TBzVTn4QyypGzHEri1LZw,1,1,1
625929e89a79470f0c9adf0d3auKuQPaReCB5AIsRqOulA,1,1,1
625ce4d49a79477bd659b01a_CvRAEODScuPC7lMqcvGbQ,1,1,1
6276148d9a7947c48ec8e569YOHnkJg-QVqgP5uvAI3Wsw,1,1,1
620e6bc19a79471e9e21304743g8vnLtTc-QBOcZWlmqIQ,1,1,1
620c9fef9a7947d7a75c9653jiTDrgjVQ1Kcb6mvlE4CYw,1,1,1
626ad1d89a79479e396fcfdbpH2Db3SSQiS3RXcz7DXjOQ,1,1,1
620bae869a794789c27a3061zBzcvCoCQ5WbXn-hP69C5A,1,1,1
627caa269a7947e70cd3c3e4JCCnrJA8QkucyiRL3z-Bew,1,1,1
6260e7b69a79475fed001be9o9ed2U0fShmPOiftft5Jmg,1,1,1
6278c78d9a79475c6786ed2ctSmjIbQ9Q46D7hvK79BrCA,1,1,1
626c1c569a794716b7de6405Z8FEPBtkTxC8FzMUBpNwpQ,1,1,1
625006bd9a79472e9ea1bab8T9iFGPDWTjiANQx1pzG4Ew,1,1,1
627ba5619a794798fdd801474ULuXV5_R1qQPQZF9xETYw,1,1,1
624ec1059a7947b736a6defe7HPyoc7yS5CTB3Gxkw9b4g,1,1,1
624301a29a794772ab291b73ZHo-Qad0SaqAUmYZA1W8Lg,1,1,1
620ac9539a7947347c4414ccH1WVpXaPTMKI0pt7ZMblkA,1,1,1
627860d59a794746d4c972fbPLNWqHXBTX6F8LYDndJ06w,1,1,1
625a1b1e9a794767fbbf59fc93e9Td8gT8q_y0Xrq1LsLw,1,1,1
628385319a794779e1daa8823KdV-nQOR82wow-wwHcWog,1,1,1
623c748e9a79474e2b543a7bbo-NLVzVRiey662TKnGj8Q,1,1,1
62112cea9a7947fff724fd06-EYl6RIIQLeZ5VIMS-S_Hw,1,1,1
628f6e309a7947b9d070f474vUTHIaFpS-yzafWFVf2LrA,1,1,1
625e75aa9a79470ee77e541cbaTsUc7mSH-m7-auCwFI3g,1,1,1
6293060e9a794740fafdfd73e5a1OdLsRJCitY80jcaQPQ,1,1,1
6249f0ac9a79479ea4f05daewzYUvbQYTyy9L_Vt8OrO3A,1,1,1
6256e7619a79474d1ef745aaFQXm8VwHQXKt7ELbSK3IPA,1,1,1
620516219a7947781af1fb02gJ25gQncRDuKF9uQ-7BQjA,1,1,1
6283d0eb9a79471704f9da9c9J4ZkMT3Ty20V2L9TOBnIQ,1,1,1
625294c29a79475592a6a010We-EZ6dgQU259tk4E-i4ZA,1,1,1
620524fb9a7947803b3bb5f0vDi5_j0PQVCaKj2UJf9_gw,1,1,1
624de7db9a7947777e8c0cdcLjZFd0piS8yl7MvShx0rLw,1,1,1
628d69429a79478424801fc8VIejmJa_QQ20tZvM0PCwgw,1,1,1
620a05569a79475eb89e65028GvabzX9TZGAdEsKOdEVJQ,1,1,1
620db4279a79474a7e00f27ajenkOF9WQCqPpmN0OybVNA,1,1,1
620f93ef9a794787af3b329eKqmaYxdnQ9KGl3-a8xc83w,1,1,1
623ebef99a79472f8f60114fPgkszb-vQ0i7SPO7bbJgzg,1,1,1
6204ddd99a794756c9be1d4a3RYnsAdLSz-_Gt_I_vigjA,1,1,1
62545aec9a7947edd8f080788xuzZkCeQTWGt634l51Chw,1,1,1
625bcfdb9a794745164b8f01t3bXtufBSxeu24aYHcDCVQ,1,1,1
621a39ba9a79472784f029d4_hvIU0ZcStKn-km2-kPOmw,1,1,1
627a33b59a79472c8f0d56b71_S263HGQG-slxLfaY0_cQ,1,1,1
61ffd4da9a794727e269986arjVnB7dmSLGhr0DJ5fmSAQ,1,1,1
628538b19a79479071da9edeNCkBXcaYSiCw6CE1f9Qk5A,1,1,1
61fe5e669a7947ce08ed088aUDKFs_VET9qj-KlG03qlnA,1,1,1
6240244d9a79477f700b7203F68xixxvQR-1gAWVYNu_5Q,1,1,1
624355f19a79471185f0384a6OkeYDm9QuOvuHipeu4_eg,1,1,1
623d93f89a794757f38e83f8QxSziD2OSD2QsGXFOHtP4g,1,1,1
62485d5b9a79473ec5d43a70jm9SyFCoQ5KAGh0l3-aCGA,1,1,1
628cb6d29a7947439ef744barVkgMi2vQJqkvY2H_FVynA,1,1,1
62834dd49a79475e7471d093f6NdpdqESpOIW2N7oL2zIw,1,1,1
623e0f1e9a79470721f39fb6fK2teQI7Rn6HBIzYE8fTkQ,1,1,1
62812ef29a7947b7612e857cRJHpVSSWRvOX7gr0YOa60Q,1,1,1
628a3e689a79477ad23cbd50zE8uOpyqTHyZDXYq8Jf6SQ,1,1,1
6253dc0c9a7947a6ef871451uwa0yBV1RuWQ11eDOE5DJQ,1,1,1
627496d79a79474abc22bb5egz-3uBffRGSMgcZ2z48sEQ,1,1,1
61fbe6d29a79478413e49270tui6xSy0Qd6R2dcFVahFpw,1,1,1
625aa78d9a7947025a3b4ceedyz0rIPyRGqEYINZJO379w,1,1,1
6203bece9a7947fc240e3bf7VkVadKQySUSpU02Re7ovmg,1,1,1
626c2f4d9a79471d4ba23350Av_ebsb4RZqa8XlyquBDvQ,1,1,1
620da5159a794746bc114e0bgaCT_od2Sn2A91wJjfC6Vw,1,1,1
61fdcf039a7947ae2ce0e8c8LQ-rjBGoSAONIKqN2_MkGg,1,1,1
6257c46a9a79478ac30c31a6bVvg4utMR2SrRaDziwhZFA,1,1,1
625038549a794748de0f37cdlfivkZ5GQTWk8VFtzSyu7A,1,1,1
6244aed39a79478b6159dc2febd10tblSJu4z50HNzP_SA,1,1,1
6209a0029a79474124ae36adMBhrIm-oSr2AzpaexvGxBw,1,1,1
62056e219a794713dad159cbbXAYTd7mTQaZUEq0sT15kg,1,1,1
62728c2f9a794726d87eeafbCJmKafw-R2W2RKAmv6_e_w,1,1,1
624330689a794704aee4f413M6NmmtsIREy-S5_d0DPTvA,1,1,1
624f0ac99a7947e1e347a41cNjJTCJD5SpywpValqw15cg,1,1,1
62647f779a7947006b296791Z6STaZt1Q5-KRDZXd3N7aQ,1,1,1
61fd84049a794798e4e79f78vr-JLTfRQvK61WM5hJh27Q,1,1,1
628df5189a79472b41972c5eAPrMCXSlTIuF76X_AoH3NQ,1,1,1
61f9491b9a79478d30f7a654rAIba-lERWSXd4O9M1EpAg,1,1,1
625aa1559a7947008a3923a0iYMR2YtkSam67r8JsV4NvA,1,1,1
61ff0cec9a7947f86bcdb48bAuvl1JFUTpyrA2N5Dm_-pg,1,1,1
627b7a4d9a794784280d63d5Al17O73JTLWBuqM9gFkyiA,1,1,1
626e86db9a794725b22278417XsEOULxQoGGr45g8ViHwA,1,1,1
62854f039a794797224965e9amr3C0JhSnuzVZwIfQflAQ,1,1,1
620621829a794749dc8e3914t-jA539LQ2qVq_-E7uniMw,1,1,1
620ad4d19a7947374439fe46Nmfp7Z25RD6yjFXoIGWnqA,1,1,1
628772109a794750db4dadacMDAjT0RMQcO4S0kvx4POwA,1,1,1
621155719a794707fc31affdSbrb7hg6RDK-zjIDIuIzEg,1,1,1
62542d8f9a7947d450d4fa25iXwLeTGrTgmDVDiu_xl0oQ,1,1,1
628dfb3f9a79472e3034acbfnxWzqEqPR0esATdD-nzy0A,1,1,1
61fa93ab9a7947080140581eXIDTflVsRiW8S7lilkXgRA,1,1,1
623a03019a7947f52d034836tfXlXp_wSEia7bEELykQww,1,1,1
61f95ec29a794797e66de060sq5sIQjURreUh1EGZOQ3Pw,1,1,1
61f953c59a7947924bfda92arAIba-lERWSXd4O9M1EpAg,1,1,1
628dc8fa9a79471596fd5db7vVrnbnecS72fokeRJ-S9mw,1,1,1
625313cd9a79477437814c79NtZEPGVnSRes_BYJ3ZtDkg,1,1,1
6238081a9a79473296a7f87ah5TXJRoJSIWcnYiE7qIskw,1,1,1
626281e99a7947fa088b038fHECawRNjR2OI7G_82D8WVA,1,1,1
620d8ce99a79474214600207ejiIz7EVT02JC4kB4RUvdQ,1,1,1
62095d3b9a794732d2aeaaceiu28Xh-cTgeeCin4QsgtBA,1,1,1
625f87b69a79476b503935d43rpn8AltQxmKjA90OtL03Q,1,1,1
6266d42b9a7947aabb404c79-lyMESnPQxCxOtiEYeCiig,1,1,1
620f76299a794775fd4d75b1lcL43aU9QZecv0EljFzUOQ,1,1,1
6236d7b59a79477309f3c7a9fKoQBLDmSZmj2Er5_UxdNg,1,1,1
6266a6fb9a794793bc7b0d10DB3wpNr6QrmA-rLusdDWyg,1,1,1
62074b119a7947b0e49b36f7pclGARSiSUaWX8WV7pwEzQ,1,1,1
6201b0099a794739e897924bi1qK_7L9QeiukPt3x4xoyg,1,1,1
61fbca419a7947721f771342gCfwJBwZSGKlfZEWRIyalg,1,1,1
61fddcfd9a7947af76636f2eugepxXgIQd6SMWOyYORBUQ,1,1,1
6286c46b9a79471983f3b888V7bS3ofUSQyz8m9MSeG31A,1,1,1
62610b719a79476ecb135516BJUgf8bWSwKAGezlX9n3WA,1,1,1
627518769a794781b88bcb04p0yrm0viRUqBw-AKdjaduA,1,1,1
6283e0939a79471b39a1003aDcZQjBtOSSu_VUvF7At12A,1,1,1
62612c3f9a7947812577b917DLPtS_SfQniOckStZPY_hg,1,1,1
624c0b169a79474b5b43e5bckeFMXg6MRAOuPaUc1bUAnQ,1,1,1
623f4a629a79474f63c18788iI1rBTxUTBqvNgJ5LzqbLA,1,1,1
6249464d9a79477275d6061dFlQH67FDRHS-TLk3m821iA,1,1,1
6238760e9a794767094854317lEVxYf6QLKMrNk--oLzPw,1,1,1
627a15509a794727b95cc5e0Yo8lqzJ2SUeWsntdYyOKwA,1,1,1
628b44d29a7947bc68847605CDrAT9GESWGPjgGTILXnbQ,1,1,1
620a4bc99a7947834e2459a0zhO93FmiSoqnyFpHHrRY8g,1,1,1
6202e9659a7947ae75db9e3bFOpxS4GSSjGymIwvYUHBzQ,1,1,1
6272274d9a7947f2994f3cf8HKGDFAvXQS23XtkVLrm-xA,1,1,1
61fe0ab19a7947b85c527606-UkRbi28RXi5VIRD4gm6_w,1,1,1
624d1d3c9a79471cce0e9b24tp1AkPTiSwyVGIdT9KhuFA,1,1,1
623f5fb09a7947576b36f5d3vtzsFXuOQfiwyuyhwhXKnQ,1,1,1
624d4c839a7947313240f6a5uDr5qbXBRoe1F-NpLSHFKA,1,1,1
6209b5339a794747aaaf4a63qvXsfpOHRUiGxM3hPiu9eQ,1,1,1
620a63479a79470cf9adcf9caOjvWjscR36xZauPNVEMCg,1,1,1
620149fc9a79471ea1177864slfMA2bMQXKpxcyQMsYNCg,1,1,1
6243302b9a7947056298d5cap5fNFO5QRQSetTOPL6iECw,1,1,1
62879ace9a794761e6c82d02VxUOp6GlR0mc_h6VzQvECQ,1,1,1
624225f39a79471fd8b44a5b4hoLDPFxQ2WF_Rh1kWS3jA,1,1,1
623a04f19a7947f66daaebf0FN5ksFSGSnmvoAdeU1ArJw,1,1,1
62932eb99a79474973e956078YR8P4koTx6RcSr7PKY2ZQ,1,1,1
62725dfe9a794710471f720bVs1kSOUBTvi518mjTTxwsg,1,1,1
628fb3229a7947dddd5080f2wXmOieCbStuCqOkKiCclJg,1,1,1
629134549a79475f5ff4e433gnGAg6jcSRuE5my5BHNogQ,1,1,1
626c8d9c9a794733b9a2c0667ZWGlFA_QOufr-ND0xWhlA,1,1,1
6203b0a09a7947f39a7c04fcM1n7lm-hStyHAuG48602Hw,1,1,1
627be7ff9a7947b6db77bd82aT2nXmIxSHecqwlwxc8t7A,1,1,1
62551eb99a79472174a63603ZpV-8ScgTdaZdOm-6uUcYg,1,1,1
620b93fe9a79477811e954f0hreplrSUQ-uuS7IRUKBiow,1,1,1
6284d8799a794769f0a70fedHXwu3wU1S_O5nLTeKR8ueg,1,1,1
61fd373b9a79477cbbcbe1f9kmqzXfLzRrO2RKeUpez7PQ,1,1,1
623e02699a794703677cb8060kU7zIFMQlKUbErfesl8cg,1,1,1
6264ebec9a7947132f649a79NitE2j0YRM-wsLbq6RkfrQ,1,1,1
624e9f549a7947a632d3a1c0tuRTrLPGSZyNbc9_YcBAeQ,1,1,1
620e23059a794777e4622c65Jxjcn8XqRcqE2MdfkhNKMw,1,1,1
6288ff419a794736195adf9eLATLtpgDQM2VXzwmYD8eag,1,1,1
62012fed9a794712922408eerCnfVYXkQruSkNSkPWm5jA,1,1,1
6266a3dd9a7947921eabc01doEUy53i7RZC6HVKAshB9Ng,1,1,1
624351cb9a7947106cc7310d26JlVhvbRCG4F6uPPLQTLg,1,1,1
626ebbb39a794732c867806bn8PHWhfDSyCIHxuINT4uMA,1,1,1
62581eeb9a7947b6fdb40ab0JT9shWlyT1aVN5_wE5rh3A,1,1,1
6203163b9a7947b57241ca03b_iH6xMeT0SWJzGly_kAGA,1,1,1
620137929a794715d197fedb-sgYcNq1SVG8Kvj3nPseTw,1,1,1
6255b41f9a7947681ff61fa6F_XidGjPRwKHBlP53CKvAw,1,1,1
6289a6909a794759cc9c312dj8BlBwrrRoOiHYvXKcE0eg,1,1,1
624ceab89a79470f28c5bf6bxJ1WgbD9TTGpo3rYCOgxpA,1,1,1
62457a3c9a7947c72fc81119KjnIUHhUReymuG6ZaOnsOQ,1,1,1
62825a8f9a794718a6e8560fh83zQxklTbS0NoF1v8mERQ,1,1,1
62012cd99a794711213c14f9HBjaRkxOQVm0URicGKKbMw,1,1,1
623d391b9a79472dd21e428b7hMJTNt6Tmi7vfZ4hPvtKw,1,1,1
62384b999a794751d74e04640tPXqm7fSmGB_WovBXRbmQ,1,1,1
628c7d939a794726e072c989Wnms-P2WSPGtb7MJvPr5-A,1,1,1
62871b6d9a794728ff2f518aOd8LUjn2RrCe3VBicf4d3g,1,1,1
61fd2acb9a794774c517f57aWgJjn1qBQn-Y1v-IwSRsow,1,1,1
620201089a79474da6c118dccUWyN1E0StWdtL1IxkWD9A,1,1,1
6271918c9a7947cb9d2ae98a8OVM88a0Shi1ABOvOVYzJA,1,1,1
6274951f9a794747184ec1a4GVi-vatqRCqHbdWzkaLhew,1,1,1
624187389a7947e45c924b73A18yYRxWQqqFkdFsl5eAnA,1,1,1
620837bf9a7947f246d72dd5AywjDi0GTmCKUgty9Wbozg,1,1,1
625ff3199a794714a2084ca5R2LgfDh7TDWAzgVPDCJ12Q,1,1,1
6259231b9a79470c5a3e3bfe3SYlJyuZRz6GHxNt6l9qjA,1,1,1
6249aefe9a79478d3f1e6f4fpMg5aol0RJ2y6BEISwXUXw,1,1,1
624463cd9a79476ed1dfc869E_KUrdstQmmg6BC2cXKeQw,1,1,1
626be4cd9a7947fe3b0f1fd5nUqw4ahXSVSHV-Fvh4ZJ8g,1,1,1
623992f89a7947c2cb4d475c-ltu0MeZT7CZieU4JwjF7g,1,1,1
627d6a979a79473fc415d9c9b9UvzIKOQy-NwCfiCodKLw,1,1,1
620350189a7947c3a9a9cc8fU7i8kwFBT0SuCD63_XltpQ,1,1,1
624bf4bd9a794741ccc52df95sHoC5DQRYyOR92V_ypG3A,1,1,1
620db9589a79474a7e00f283bxT1_bNVSb2Tml6I4ws_yA,1,1,1
6255139a9a79471dd38f776524De2FbxQtGTDwuVD-5jsA,1,1,1
625531e89a7947291eb70a17HHHS_bsYRxCTG1MBc9qBgA,1,1,1
6284a39c9a79475026a6eb6czoRX4nv-SLOqTJFdCFMINA,1,1,1
6255925e9a79475a1b136828JWfWUxJoQROm9qCec6BzNQ,1,1,1
620a3ed69a79477e1c97a339Lo9kxfQ0TAe54rwDRA6lEw,1,1,1
6276e00e9a7947f3ab08df58hk1_dsniQW6DcuFdo3ZZcw,1,1,1
625611249a794780a5252529rVx77Y-yQ8G6eTTp7-bodw,1,1,1
620c5d719a7947c544571d0ebQbXMuD0RjC8ANcxG89_Bg,1,1,1
6200cc059a7947679a852b9eHcV2r3OnQAO1NA8EhD8m4Q,1,1,1
6249d4139a794797537cd9501YzCEfy8QvSfSLP47PspXw,1,1,1
620ce9919a7947045d2f9051Yz4yr1tbRlOgXqWujONkDQ,1,1,1
620fffc29a7947b77f034ca3ybqCQKAAQQanxBYITsnMcw,1,1,1
6259990b9a7947473c917653Qbd6Pd4lTCiKyytLSLpb_A,1,1,1
6289533a9a7947483f5d83fePuQBcUULSkS-iQ7P8iCcHw,1,1,1
6246e7829a79475c5d64b8efV5nWGtbLSmewRPDGxOVGeQ,1,1,1
61f946e69a79478c8f6ad83eQgk2hVSTQlOzHN5t_zTIUw,1,1,1
62004d1c9a79474801751719eLpp56XMTWijjXLWOWYcRg,1,1,1
625e0e1a9a7947e7010cabbfLBihgjJrR9GYNOpS-P9urQ,1,1,1
626afb309a7947a9b4a853e9Yi169ozYTnGHgzB0Uafcog,1,1,1
624588539a7947ceef89a8f14Eq3R3oxROeBu7Nagd3EUg,1,1,1
627f569b9a79474e762645fdJgaNul5-RPer4uuvyuQ-7g,1,1,1
6249e8779a79479b3681f4c2vW-YIX6gQNOntvCBN_L_SA,1,1,1
626194f99a7947b40c125340eaGLJLdQSjeIQicaqvi_aA,1,1,1
62013bba9a7947180e4ff259sPmzp1IST0GaNgVXnD7Muw,1,1,1
6285aa6e9a7947a9a57432b9hR_eKv9gTW-MzDWxNrz3rg,1,1,1
620e76c79a794723bf70e50bSoTq5ec2Raq3SK7ZVq8WcQ,1,1,1
61fb80ba9a79474cad9a3097iWiu51iJQdq32vDucOXauQ,1,1,1
624298629a79473d3e1d979da18nCq2URx-JpFkAc49OYA,1,1,1
6284d42d9a7947674e831efflREk_kIAQQCjZzfJF0mP8g,1,1,1
61fc2cd39a7947176c67d06bpnI-LHyoQtaSAsmxGbCXMQ,1,1,1
62611d4d9a79477954d2fe99wlAM0rq5QOu0M60Jovld3Q,1,1,1
625060489a79475c3e443e22QBb865MRQcSprvZN5I4w9A,1,1,1
627a4fa39a7947362c82f4a2gcAPx1FBQS-sVna7tpCj-w,1,1,1
6286d87c9a79471b2a28be72H1MwB6sURDyACq2bAaNB4g,1,1,1
628606859a7947cb07f9962ctB-9oBRSS-GV-WAv5hdAJQ,1,1,1
6289411b9a7947431e89e18cXeJZg4AVTCOHO9QWlbuyTA,1,1,1
620bb7709a79478f16e52b38oeVKXlH5RquRqfRlEn6hmw,1,1,1
623c59859a79473f856d01e8ExRhDLI2RWWrOl7zmOi2NA,1,1,1
62695cdc9a794718dbc04052vngcg_v3R3in9kmB6RGDUg,1,1,1
624636fd9a79471b8949636aLSRTQl6pQtWlfnK3g7vrEw,1,1,1
628dfb239a79472eba341b82IDvVQUqBQUuz-OpuQILRqA,1,1,1
625125d09a79470176a9ed23Gy4HtnI0TBSWYkMfQ1JVGA,1,1,1
625b14e79a79471de79b3522bBQz-oU1RnmP302nUPId7A,1,1,1
62837da59a794776be3f030fc7SYCRT7TfKC5GRG9P_Rxw,1,1,1
628705629a794724e69876d2VZDZ3jWuSomxxzwuqiR30Q,1,1,1
620b43be9a79474f9ad15ec56EW3L4aaQ0-_7bZehs78-Q,1,1,1
623ca17b9a79470b26d1d942O10Opy4GRvuXZOSfJM4K6g,1,1,1
62011af29a794708c1b6fdd2qJYXs7WBSP22DQn0BWfjbA,1,1,1
627713f19a7947fbc64868d4oQDhvGbqRwGX88U94X17Rg,1,1,1
62660e739a79475523d1ef2bq0-7OMz3QFyH5MEOk-zD6g,1,1,1
628ed0589a79477b36a18787ryLFtY9hRxuEGhHQxOhfSg,1,1,1
6278110d9a794737aff18f40KwCtLDvvQ_K-PLSqfSIgbg,1,1,1
62023be99a794766d51e1f7dvK7Lm74ZSvePQKWmpR7k7Q,1,1,1
620122319a79470ca642e89aP7h8GCeGQ5CpHkBlzQ7C7w,1,1,1
628dedf99a794726f6470e40BLApp7saTbCsGku1TciMUQ,1,1,1
626914459a7947739ffe8d31Uhlcit9-RF2fljN3Uq8HQg,1,1,1
62024a409a79476f68394a1aub4VQY1XSGCnHqRnSIqMNA,1,1,1
61fbba239a79476a5b5b038eJhMIrOWBRZWxEWAvArfsTg,1,1,1
624ecc1c9a7947bc180ba5ff8snprsNrT3GeclBlyYqpKw,1,1,1
626790d39a7947e2ac5ccf85aMvCv2ggSw-Q12pZqIhq_g,1,1,1
626bc39f9a7947ecbbaa7bf2lEad2UHkQwqPM9fp6EZTPA,1,1,1
6285db049a7947b7a9b1660e4hhLpcqbSV2EKszSXzz0KQ,1,1,1
62811a439a7947b28e0de718zXNN-lcAR2mh-41yA4MDWQ,1,1,1
6271b0a49a7947d29c39a6c8ioPVLS5MRxuM2UB244LxRA,1,1,1
620f80619a79477b4bf371ccFkvvn8dkTKKrxdincpcaOg,1,1,1
6236ff6a9a79477be79879c958huNSgwQoCbTXe9gpRrjg,1,1,1
626942cb9a794708b9691f12Ow4aAaZXSa6_1VJ6lzPFTA,1,1,1
625b494f9a7947277108ced0aXKzJXwyTVSiaH321z9fgA,1,1,1
6200f22a9a79477c42d76cdbvGhSVhpFT1iy6VZ0oq-oew,1,1,1
625f787e9a79476625413fa9rBCbxW4iQ1uQkdUVW2j06A,1,1,1
627a9c1f9a79474925db53f4mFxSW9HlR02DOF5vYvvb2A,1,1,1
6287b9e19a7947718c1bfac9jBK7PcgGQiC_cjLqvhv24A,1,1,1
6276ca099a7947f212bef8c7WBddRCVQR3m36_A-n2_CBA,1,1,1
62932f699a79474951c42520gIUxrtnIRA2YecEMu8m94A,1,1,1
62055d5b9a79470fe3e96921fwELK083SNigBZ_Zd1VcQA,1,1,1
6246fb929a7947678c8962d7MqS2Ouz2Tay5uLjGSDDH6g,1,1,1
6242cfd99a794755a37f0d45vH9up-RDTcmPOdtGeG41mA,1,1,1
620bd05a9a79479ce619801fMg9gseHFRoSB9CJfoOsXvQ,1,1,1
620d39db9a79472eaf91b101-KnHLDOSTICfnjsk9jrlRg,1,1,1
627be8b09a7947b76b0e88c7h15P1pIgQrmpq2DoqtwENQ,1,1,1
6206cce19a794793da0b2addAvWxtqguRBS0GXyfGqbkJQ,1,1,1
620164f59a7947264d784379YB24EI20SV2TaJi9yJF2VA,1,1,1
6205a63d9a7947221f14adb1I8HRsk-yRcupvKSnb4E6Ng,1,1,1
61fc62219a794725647465f78Rks4QvJQG2Hy4D-yZx7GQ,1,1,1
624550489a7947b43d3064318rVyM3TZQB-KAwuKDEDctg,1,1,1
625a0d659a79476479fa57b4AMRAd_IpR3iiz9FzNUNMqQ,1,1,1
61fe29f79a7947bf0bccec2b6W4AIYuURZGiJSZ2Gbtn3g,1,1,1
627171699a7947c5a124c498COjo0AFcRfSHDwWqd5uhNA,1,1,1
620efe639a794749e3cebf9aQryV75aeTpmZ0_bUumP6Kw,1,1,1
626081779a79474ad337ff83xi3Z0XGhSHKbiEpstSp-9w,1,1,1
6208c2f49a79470c3f893baeZg2aFPa7QOO0v6hexxuc9A,1,1,1
6240464d9a79478739eaf477-zEYsVrPSQuC-bROoTMdnw,1,1,1
61fa6a9e9a7947f09ac0e3c59_U8Y2s2TROLJZI805lx5A,1,1,1
623dd0f99a794776a936a072nI-dyeM6RKWea0dsmABNmA,1,1,1
61fc4ade9a79471d2872f513-S1gY8AyRrqUjLHh1anbAQ,1,1,1
628e2fda9a79474ca6f127dapIB9SNlMS02Ytp6dmEyi6A,1,1,1
626a99679a79478254338a68SubH7wmXSvSZ_BqZYXJZHA,1,1,1
627bd0469a7947ae1d9aaa9eNUvmorLVQmW8fXKKJOoAOA,1,1,1
6287cf709a7947783e3048b50_gqGps0Q5m64bQRQKvg4g,1,1,1
627e088e9a79476ac621b11fTTHpoG8qT7KQk89RrYKo9w,1,1,1
62525e849a79474882474609tYrbGNlCTwKF181VEmB5dg,1,1,1
623e5ab59a79471865217a8fc9Y7d4UhQ26AuUecRb9Zrg,1,1,1
6249db3e9a794797f40cec0fbRPFrMFnTjWs0F507znKVg,1,1,1
623bec149a79470dde1f6ac7MV0W2VfRQK-GbHRyx80keQ,1,1,1
62055ce59a79470f2a583a7ccN1f6LXrTwyYrWl2HMWzgQ,1,1,1
628df10c9a794728e59d3902a3BbZnG9QPq6T2wNJ8ahng,1,1,1
62394c929a7947a60fa167dab8r4DRkhQ-mWHHzAZLySKg,1,1,1
6244365d9a7947570b6d4caa-_x2Q5oARfmUf-4XXbG6xA,1,1,1
62023d849a79476750f26398K6SHjYXuS4quhY-81Gkqjw,1,1,1
628258329a79471815da83d7oOIS-HFjSKGp8hlYftO6kQ,1,1,1
620138589a794716cc0efca5bI_ceqKiR0CcTU3ec5a6Vw,1,1,1
6287adc79a79476cc715e3ffUmmpmsvNRv2PstpVRxqC2Q,1,1,1
6206a9509a79478b95cc66a6AvWxtqguRBS0GXyfGqbkJQ,1,1,1
627f8fd29a7947578b64ec78wPvSNXK9Qs62kMuuogzulQ,1,1,1
621a39ba9a79472784f029d45fM_dpQdT7SPSy9Msc0qiQ,1,1,1
620e4bc69a7947075612fd5eSTbaxI6wT4i6ehZY_wydYA,1,1,1
620a69c99a7947102673f302w05zmAZZQH6qeNSW8_Zb1w,1,1,1
6274ceb99a79475eb6f212f1aYpnNg7HTqyhZFh2cZn01g,1,1,1
6250e3e99a794777e5747e16P6Jn4a6-Q6iaCwFHX7Wo7w,1,1,1
6243ef759a7947367f1dff7bEIb9GrGzQE-sGbi0jHb2fw,1,1,1
625532569a794729f5d7cf8e4FF-8GejQ3inB2YOmt9Ngw,1,1,1
62430c349a79477a39944253op-fas9US5Cxllb66Ub9Yg,1,1,1
62417cb39a7947ddc591f7b5x5U4LNQGQOOS2A5TnhbWeA,1,1,1
625f8aaf9a79476a9753f61dRByiz_KOQcaQ7YwqALCWTA,1,1,1
6246e73c9a79475bc3235081Glg45gVpQZaG5Fqfs99w-Q,1,1,1
6281180b9a7947b3aa448896VYNPSJiUTl2fOgirbMV_5g,1,1,1
61fe43799a7947c5d23100dbvO1lIZGVSA6bcD86zFD_GQ,1,1,1
6204eba89a794760c09bd1384i61_iHsRr27d8vark140w,1,1,1
6269386c9a7947862dcaeab5r57bjrIdQainY0yQDAFUWA,1,1,1
